wall_s,iso,cpu_c,load1,gpu_util,gpu_c
267,16:38:47,82,9.09,6,41
268,16:38:48,82,9.09,7,42
269,16:38:49,82,9.09,6,41
271,16:38:51,82,9.09,6,41
272,16:38:52,82,9.09,6,41
273,16:38:53,82,9.00,6,41
274,16:38:54,82,9.00,17,42
275,16:38:55,82,9.00,6,41
276,16:38:56,82,9.00,6,41
277,16:38:57,82,9.00,6,41
278,16:38:58,83,9.16,6,41
279,16:38:59,82,9.16,13,42
280,16:39:00,82,9.16,6,41
281,16:39:01,82,9.16,6,41
282,16:39:02,82,8.67,6,41
283,16:39:03,82,8.67,6,44
284,16:39:04,82,8.67,18,42
285,16:39:05,82,8.67,6,42
286,16:39:06,82,8.67,6,41
287,16:39:07,82,8.61,6,42
288,16:39:08,82,8.61,6,41
289,16:39:09,82,8.61,6,41
290,16:39:10,82,8.61,6,42
291,16:39:11,82,8.61,18,42
292,16:39:12,83,8.32,6,43
293,16:39:13,82,8.32,6,41
294,16:39:14,82,8.32,7,41
295,16:39:15,82,8.32,6,42
296,16:39:16,82,8.32,18,42
297,16:39:17,82,10.22,6,41
298,16:39:18,82,10.22,6,41
299,16:39:19,82,10.22,6,41
300,16:39:20,82,10.22,6,44
302,16:39:22,82,10.22,18,42
303,16:39:23,82,10.12,6,41
304,16:39:24,82,10.12,18,42
305,16:39:25,82,10.12,6,41
306,16:39:26,82,10.12,6,41
307,16:39:27,82,10.12,6,41
308,16:39:28,82,9.55,6,42
309,16:39:29,82,9.55,18,42
310,16:39:30,82,9.55,6,41
311,16:39:31,82,9.55,6,42
312,16:39:32,82,8.95,6,41
313,16:39:33,82,8.95,6,41
314,16:39:34,83,8.95,13,42
315,16:39:35,82,8.95,6,41
316,16:39:36,82,8.95,6,42
317,16:39:37,82,8.47,6,41
318,16:39:38,82,8.47,6,41
319,16:39:39,82,8.47,6,41
320,16:39:40,82,8.47,6,41
321,16:39:41,82,8.47,17,42
322,16:39:42,82,8.11,6,41
323,16:39:43,82,8.11,6,41
324,16:39:44,82,8.11,2,41
325,16:39:45,82,8.11,6,41
326,16:39:46,82,8.11,18,44
327,16:39:47,82,8.26,3,41
328,16:39:48,82,8.26,6,41
329,16:39:49,82,8.26,6,41
330,16:39:50,82,8.26,4,41
332,16:39:52,82,8.26,18,42
333,16:39:53,82,8.16,6,41
334,16:39:54,82,8.16,18,42
335,16:39:55,82,8.16,6,41
336,16:39:56,82,8.16,6,41
337,16:39:57,83,8.16,6,41
338,16:39:58,82,7.75,3,41
339,16:39:59,82,7.75,18,42
340,16:40:00,82,7.75,4,41
341,16:40:01,82,7.75,6,41
342,16:40:02,83,7.75,6,41
343,16:40:03,82,8.09,6,41
344,16:40:04,82,8.09,18,43
345,16:40:05,82,8.09,2,41
346,16:40:06,82,8.09,6,41
347,16:40:07,82,8.16,6,41
348,16:40:08,82,8.16,2,41
349,16:40:09,83,8.16,6,41
350,16:40:10,82,8.16,8,41
351,16:40:11,82,8.16,18,42
352,16:40:12,82,7.67,6,41
353,16:40:13,82,7.67,6,41
354,16:40:14,82,7.67,6,42
355,16:40:15,82,7.67,6,41
356,16:40:16,82,7.67,18,42
357,16:40:17,82,7.21,6,43
358,16:40:18,82,7.21,4,41
359,16:40:19,82,7.21,6,42
360,16:40:20,82,7.21,6,41
361,16:40:21,82,7.21,18,42
363,16:40:23,82,7.84,6,43
364,16:40:24,82,7.84,3,41
365,16:40:25,82,7.84,6,41
366,16:40:26,82,7.84,7,41
367,16:40:27,82,7.84,6,41
368,16:40:28,82,8.41,6,41
369,16:40:29,82,8.41,18,42
370,16:40:30,82,8.41,6,41
371,16:40:31,82,8.41,6,42
372,16:40:32,82,8.41,6,41
373,16:40:33,82,7.90,6,41
374,16:40:34,82,7.90,12,42
375,16:40:35,82,7.90,6,41
376,16:40:36,82,7.90,6,41
377,16:40:37,82,9.43,6,41
378,16:40:38,82,9.43,6,41
379,16:40:39,82,9.43,18,42
380,16:40:40,82,9.43,6,41
381,16:40:41,82,9.43,18,42
382,16:40:42,82,8.91,6,41
383,16:40:43,83,8.91,6,45
384,16:40:44,82,8.91,6,41
385,16:40:45,82,8.91,6,41
386,16:40:46,82,8.91,18,42
387,16:40:47,82,8.52,6,41
388,16:40:48,82,8.52,7,41
389,16:40:49,82,8.52,6,41
390,16:40:50,82,8.52,6,41
391,16:40:51,83,8.52,18,42
392,16:40:52,83,8.00,7,41
394,16:40:54,83,8.00,6,41
395,16:40:55,82,8.00,4,41
396,16:40:56,82,8.00,6,42
397,16:40:57,82,8.00,6,41
398,16:40:58,82,7.52,6,41
399,16:40:59,82,7.52,13,42
400,16:41:00,82,7.52,6,41
401,16:41:01,82,7.52,6,44
402,16:41:02,82,7.52,6,41
403,16:41:03,82,9.40,6,41
404,16:41:04,82,9.40,18,42
405,16:41:05,82,9.40,6,41
406,16:41:06,82,9.40,6,41
407,16:41:07,82,8.88,6,41
408,16:41:08,83,8.88,1,41
