step,t,base_x,base_y,base_z,base_yaw_deg,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6
151,12.00000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450158,-0.894473016,-1.570633054,0.000094892,-0.015486059,0.006073561,-0.004380718,-0.004422200,-0.000871308,0.000015,-14.337532,6.113448,0.274908,-0.536143,0.067335
152,12.01000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450155,-0.894472897,-1.570632815,0.000096958,-0.015479881,0.006046462,-0.004332854,-0.005947579,-0.001691222,0.000014,-14.337560,6.113469,0.274907,-0.536145,0.067335
153,12.02000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450154,-0.894472897,-1.570632577,0.000094899,-0.015486087,0.006073311,-0.004380656,-0.004419252,-0.000869819,0.000013,-14.337562,6.113471,0.274908,-0.536145,0.067335
154,12.03000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450149,-0.894472718,-1.570632339,0.000094918,-0.015486125,0.006072880,-0.004380209,-0.004419927,-0.000870272,0.000013,-14.337560,6.113466,0.274907,-0.536144,0.067335
155,12.04000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450146,-0.894472599,-1.570632100,0.000096857,-0.015480117,0.006047416,-0.004335016,-0.005892172,-0.001661715,0.000013,-14.337575,6.113479,0.274908,-0.536146,0.067335
156,12.05000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450153,-0.894472659,-1.570632935,0.000096774,-0.015479777,0.006048851,-0.004336982,-0.005936309,-0.001685684,0.000012,-14.337613,6.113502,0.274908,-0.536149,0.067335
157,12.06000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586844,0.000450153,-0.894472659,-1.570632815,0.000094906,-0.015486056,0.006073276,-0.004380364,-0.004422513,-0.000871482,0.000014,-14.337520,6.113442,0.274908,-0.536142,0.067335
158,12.07000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586844,0.000450149,-0.894472599,-1.570632577,0.000094913,-0.015485657,0.006073268,-0.004380606,-0.004418856,-0.000869596,0.000014,-14.337541,6.113461,0.274907,-0.536144,0.067335
159,12.08000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586844,0.000450146,-0.894472539,-1.570632219,0.000096879,-0.015479667,0.006047466,-0.004334974,-0.005898293,-0.001664887,0.000014,-14.337573,6.113477,0.274907,-0.536146,0.067335
160,12.09000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586844,0.000450153,-0.894472599,-1.570633173,0.000096718,-0.015479159,0.006049485,-0.004338029,-0.005919140,-0.001676417,0.000011,-14.337605,6.113501,0.274907,-0.536149,0.067335
161,12.10000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586844,0.000450152,-0.894472599,-1.570632935,0.000096887,-0.015479539,0.006047552,-0.004334467,-0.005901436,-0.001666307,0.000016,-14.337529,6.113445,0.274908,-0.536142,0.067335
162,12.11000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586844,0.000450159,-0.894472718,-1.570633411,0.000096757,-0.015479248,0.006049429,-0.004337410,-0.005910840,-0.001671614,0.000013,-14.337604,6.113497,0.274907,-0.536149,0.067335
163,12.12000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586844,0.000450158,-0.894472659,-1.570633173,0.000096905,-0.015479442,0.006047478,-0.004334239,-0.005915677,-0.001673892,0.000014,-14.337533,6.113448,0.274908,-0.536143,0.067335
164,12.13000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586844,0.000450165,-0.894472837,-1.570633054,0.000096773,-0.015479312,0.006049228,-0.004336936,-0.005902491,-0.001666991,0.000012,-14.337592,6.113491,0.274907,-0.536148,0.067335
165,12.14000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586844,0.000450164,-0.894472837,-1.570632815,0.000096856,-0.015479296,0.006047940,-0.004335282,-0.005915961,-0.001674278,0.000015,-14.337544,6.113456,0.274907,-0.536143,0.067335
166,12.15000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586844,0.000450169,-0.894473016,-1.570632696,0.000094806,-0.015485419,0.006074733,-0.004382865,-0.004423491,-0.000872237,0.000014,-14.337584,6.113482,0.274908,-0.536147,0.067335
167,12.16000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586844,0.000450162,-0.894472837,-1.570632339,0.000096997,-0.015479630,0.006045826,-0.004332532,-0.005932389,-0.001683243,0.000016,-14.337523,6.113442,0.274908,-0.536142,0.067335
168,12.17000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450164,-0.894472897,-1.570632577,0.000094844,-0.015485585,0.006073967,-0.004382175,-0.004420660,-0.000870929,0.000012,-14.337594,6.113492,0.274907,-0.536148,0.067335
169,12.18000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894472718,-1.570632339,0.000094944,-0.015486168,0.006072531,-0.004379733,-0.004418295,-0.000869405,0.000014,-14.337560,6.113463,0.274908,-0.536144,0.067335
170,12.19000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450155,-0.894472718,-1.570632100,0.000094846,-0.015485991,0.006073820,-0.004381707,-0.004421743,-0.000871412,0.000012,-14.337590,6.113490,0.274907,-0.536147,0.067335
171,12.20000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450147,-0.894472599,-1.570631862,0.000094917,-0.015486123,0.006072642,-0.004380256,-0.004419832,-0.000870441,0.000014,-14.337541,6.113457,0.274908,-0.536143,0.067335
172,12.21000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450145,-0.894472480,-1.570631742,0.000094850,-0.015486018,0.006073531,-0.004381647,-0.004420380,-0.000870895,0.000012,-14.337584,6.113484,0.274908,-0.536147,0.067335
173,12.22000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450137,-0.894472241,-1.570631385,0.000094936,-0.015486162,0.006072153,-0.004379710,-0.004420909,-0.000871143,0.000014,-14.337543,6.113454,0.274908,-0.536143,0.067335
174,12.23000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450137,-0.894472241,-1.570632219,0.000096755,-0.015479954,0.006048487,-0.004337216,-0.005891754,-0.001661960,0.000012,-14.337608,6.113501,0.274907,-0.536149,0.067335
175,12.24000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450137,-0.894472182,-1.570632458,0.000096899,-0.015479919,0.006047108,-0.004334152,-0.005948903,-0.001692209,0.000015,-14.337571,6.113472,0.274908,-0.536146,0.067335
176,12.25000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450142,-0.894472361,-1.570632815,0.000096755,-0.015479768,0.006049288,-0.004337244,-0.005908309,-0.001670289,0.000012,-14.337588,6.113486,0.274908,-0.536147,0.067335
177,12.26000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450141,-0.894472361,-1.570632696,0.000096917,-0.015479946,0.006047194,-0.004333862,-0.005934136,-0.001683936,0.000015,-14.337543,6.113454,0.274908,-0.536143,0.067335
178,12.27000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450147,-0.894472539,-1.570633173,0.000096751,-0.015479675,0.006049401,-0.004337265,-0.005913027,-0.001672761,0.000012,-14.337593,6.113492,0.274907,-0.536148,0.067335
179,12.28000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450145,-0.894472480,-1.570632935,0.000096907,-0.015479822,0.006047397,-0.004333918,-0.005929949,-0.001681598,0.000015,-14.337538,6.113451,0.274908,-0.536143,0.067335
180,12.29000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450150,-0.894472539,-1.570633054,0.000096775,-0.015479660,0.006049175,-0.004336716,-0.005914432,-0.001673485,0.000012,-14.337588,6.113489,0.274907,-0.536147,0.067335
181,12.30000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450150,-0.894472539,-1.570632935,0.000096880,-0.015479900,0.006047777,-0.004334604,-0.005924899,-0.001678943,0.000016,-14.337550,6.113459,0.274908,-0.536144,0.067335
182,12.31000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450155,-0.894472659,-1.570632696,0.000096785,-0.015479673,0.006048807,-0.004336263,-0.005907768,-0.001669867,0.000012,-14.337571,6.113475,0.274907,-0.536146,0.067335
183,12.32000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450155,-0.894472659,-1.570632577,0.000096868,-0.015479944,0.006047691,-0.004334896,-0.005917267,-0.001675047,0.000016,-14.337558,6.113463,0.274908,-0.536144,0.067335
184,12.33000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450161,-0.894472778,-1.570633173,0.000096734,-0.015479725,0.006049506,-0.004337758,-0.005906083,-0.001669196,0.000012,-14.337592,6.113491,0.274907,-0.536148,0.067335
185,12.34000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450161,-0.894472778,-1.570632935,0.000096814,-0.015479662,0.006048400,-0.004335607,-0.005913084,-0.001672664,0.000013,-14.337544,6.113457,0.274908,-0.536144,0.067335
186,12.35000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450167,-0.894472897,-1.570632815,0.000094803,-0.015485885,0.006074842,-0.004382718,-0.004421995,-0.000871360,0.000014,-14.337581,6.113478,0.274908,-0.536146,0.067335
187,12.36000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450157,-0.894472718,-1.570632458,0.000097013,-0.015480048,0.006045584,-0.004331751,-0.005941063,-0.001687696,0.000016,-14.337520,6.113439,0.274908,-0.536141,0.067335
188,12.37000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450158,-0.894472778,-1.570632339,0.000094826,-0.015485974,0.006074231,-0.004382216,-0.004421737,-0.000871380,0.000012,-14.337602,6.113496,0.274908,-0.536148,0.067335
189,12.38000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450150,-0.894472659,-1.570631981,0.000094942,-0.015486165,0.006072412,-0.004379814,-0.004418120,-0.000869417,0.000015,-14.337531,6.113446,0.274908,-0.536142,0.067335
190,12.39000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450148,-0.894472659,-1.570632100,0.000094816,-0.015485909,0.006073971,-0.004382275,-0.004422557,-0.000872049,0.000012,-14.337596,6.113492,0.274907,-0.536148,0.067335
191,12.40000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450140,-0.894472361,-1.570631742,0.000094968,-0.015486274,0.006072000,-0.004379251,-0.004418545,-0.000869709,0.000016,-14.337533,6.113448,0.274908,-0.536142,0.067335
192,12.41000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450141,-0.894472361,-1.570632458,0.000096753,-0.015479870,0.006048780,-0.004337340,-0.005902769,-0.001667749,0.000011,-14.337617,6.113509,0.274907,-0.536150,0.067335
193,12.42000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450140,-0.894472301,-1.570632577,0.000096905,-0.015480028,0.006047159,-0.004334145,-0.005928851,-0.001681283,0.000015,-14.337553,6.113461,0.274908,-0.536144,0.067335
194,12.43000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450146,-0.894472420,-1.570633054,0.000096763,-0.015479763,0.006049268,-0.004337132,-0.005913916,-0.001673274,0.000011,-14.337594,6.113492,0.274907,-0.536148,0.067335
195,12.44000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450143,-0.894472361,-1.570632815,0.000096916,-0.015479927,0.006047296,-0.004333941,-0.005925523,-0.001679198,0.000016,-14.337535,6.113450,0.274908,-0.536143,0.067335
196,12.45000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450148,-0.894472480,-1.570633054,0.000096798,-0.015479777,0.006048811,-0.004336362,-0.005915501,-0.001674002,0.000012,-14.337590,6.113488,0.274907,-0.536147,0.067335
197,12.46000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450148,-0.894472480,-1.570633054,0.000096924,-0.015479968,0.006047254,-0.004333774,-0.005933692,-0.001683649,0.000015,-14.337548,6.113458,0.274908,-0.536144,0.067335
198,12.47000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450154,-0.894472599,-1.570633411,0.000096726,-0.015479540,0.006049792,-0.004337535,-0.005909274,-0.001670673,0.000010,-14.337588,6.113492,0.274907,-0.536148,0.067335
199,12.48000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450161,-0.894472718,-1.570633173,0.000096725,-0.015479514,0.006049935,-0.004337545,-0.005909374,-0.001670556,0.000013,-14.337569,6.113474,0.274908,-0.536146,0.067335
200,12.49000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450170,-0.894473016,-1.570633769,0.000096710,-0.015479712,0.006050279,-0.004338369,-0.005907211,-0.001669586,0.000015,-14.337587,6.113482,0.274908,-0.536146,0.067335
201,12.50000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450168,-0.894472957,-1.570633411,0.000096860,-0.015479742,0.006048151,-0.004334886,-0.005910894,-0.001671185,0.000014,-14.337522,6.113443,0.274908,-0.536142,0.067335
202,12.51000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450174,-0.894473135,-1.570633292,0.000096770,-0.015479801,0.006049275,-0.004336856,-0.005897554,-0.001664247,0.000013,-14.337590,6.113487,0.274908,-0.536147,0.067335
203,12.52000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450175,-0.894473195,-1.570633292,0.000096793,-0.015479535,0.006048754,-0.004336126,-0.005921820,-0.001677429,0.000013,-14.337556,6.113466,0.274907,-0.536145,0.067335
204,12.53000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450180,-0.894473314,-1.570633173,0.000096885,-0.015479773,0.006047694,-0.004334561,-0.005949101,-0.001692072,0.000015,-14.337574,6.113472,0.274908,-0.536145,0.067335
205,12.54000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450177,-0.894473314,-1.570632935,0.000096933,-0.015479845,0.006046838,-0.004333483,-0.005940391,-0.001687345,0.000014,-14.337543,6.113456,0.274908,-0.536143,0.067335
206,12.55000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450178,-0.894473314,-1.570632935,0.000096895,-0.015479920,0.006047342,-0.004334399,-0.005940487,-0.001687602,0.000014,-14.337584,6.113481,0.274908,-0.536146,0.067335
207,12.56000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450174,-0.894473314,-1.570632696,0.000094879,-0.015485933,0.006073533,-0.004381140,-0.004421200,-0.000870965,0.000014,-14.337546,6.113460,0.274908,-0.536144,0.067335
208,12.57000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450174,-0.894473374,-1.570632815,0.000094828,-0.015486017,0.006074254,-0.004382337,-0.004418756,-0.000869840,0.000013,-14.337588,6.113484,0.274908,-0.536147,0.067335
209,12.58000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450170,-0.894473374,-1.570632815,0.000096910,-0.015479810,0.006046950,-0.004333973,-0.005947258,-0.001691300,0.000013,-14.337556,6.113465,0.274908,-0.536145,0.067335
210,12.59000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450170,-0.894473374,-1.570632815,0.000096912,-0.015479831,0.006046863,-0.004333904,-0.005939420,-0.001687053,0.000013,-14.337560,6.113469,0.274908,-0.536145,0.067335
211,12.60000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450169,-0.894473374,-1.570632935,0.000094865,-0.015486006,0.006073669,-0.004381450,-0.004419967,-0.000870380,0.000013,-14.337568,6.113474,0.274908,-0.536146,0.067335
212,12.61000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450167,-0.894473314,-1.570632935,0.000094852,-0.015486007,0.006073980,-0.004381767,-0.004419241,-0.000869957,0.000013,-14.337575,6.113477,0.274908,-0.536146,0.067335
213,12.62000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450164,-0.894473314,-1.570632696,0.000094874,-0.015485983,0.006073593,-0.004381197,-0.004418781,-0.000869685,0.000013,-14.337555,6.113465,0.274908,-0.536145,0.067335
214,12.63000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450162,-0.894473255,-1.570632815,0.000094843,-0.015485985,0.006073939,-0.004381913,-0.004419122,-0.000870016,0.000014,-14.337577,6.113479,0.274908,-0.536146,0.067335
215,12.64000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450160,-0.894473195,-1.570632815,0.000096915,-0.015479775,0.006046908,-0.004333836,-0.005948552,-0.001691954,0.000014,-14.337567,6.113471,0.274908,-0.536145,0.067335
216,12.65000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450160,-0.894473195,-1.570632696,0.000094861,-0.015485963,0.006073763,-0.004381473,-0.004419586,-0.000870128,0.000013,-14.337563,6.113471,0.274908,-0.536145,0.067335
217,12.66000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450158,-0.894473195,-1.570632696,0.000094841,-0.015485957,0.006074013,-0.004381909,-0.004418769,-0.000869777,0.000013,-14.337571,6.113475,0.274908,-0.536146,0.067335
218,12.67000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894473195,-1.570632815,0.000096913,-0.015479874,0.006046945,-0.004333925,-0.005948741,-0.001692082,0.000014,-14.337570,6.113474,0.274908,-0.536146,0.067335
219,12.68000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894473195,-1.570632815,0.000096920,-0.015479770,0.006046783,-0.004333627,-0.005947161,-0.001691172,0.000013,-14.337556,6.113465,0.274908,-0.536145,0.067335
220,12.69000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450157,-0.894473195,-1.570632815,0.000096914,-0.015479791,0.006046886,-0.004333763,-0.005945410,-0.001690220,0.000013,-14.337567,6.113474,0.274908,-0.536146,0.067335
221,12.70000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894473195,-1.570632815,0.000096915,-0.015479771,0.006046914,-0.004333801,-0.005948202,-0.001691754,0.000013,-14.337569,6.113472,0.274908,-0.536146,0.067335
222,12.71000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894473195,-1.570632815,0.000096929,-0.015479788,0.006046636,-0.004333400,-0.005946158,-0.001690617,0.000013,-14.337561,6.113468,0.274908,-0.536145,0.067335
223,12.72000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894473195,-1.570632696,0.000094869,-0.015486050,0.006073639,-0.004381289,-0.004418778,-0.000869689,0.000014,-14.337571,6.113476,0.274908,-0.536146,0.067335
224,12.73000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450157,-0.894473255,-1.570632696,0.000094846,-0.015486063,0.006073989,-0.004381857,-0.004418770,-0.000869769,0.000014,-14.337577,6.113477,0.274908,-0.536146,0.067335
225,12.74000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894473195,-1.570632815,0.000094823,-0.015485929,0.006074251,-0.004382344,-0.004419164,-0.000870022,0.000013,-14.337567,6.113472,0.274908,-0.536146,0.067335
226,12.75000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450154,-0.894473195,-1.570632935,0.000096909,-0.015479857,0.006047008,-0.004333977,-0.005939175,-0.001686882,0.000014,-14.337558,6.113468,0.274908,-0.536145,0.067335
