seg,step,t,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6,aeff_joint1,aeff_joint2,aeff_joint3,aeff_joint4,aeff_joint5,aeff_joint6,grav_joint1,grav_joint2,grav_joint3,grav_joint4,grav_joint5,grav_joint6,cor_joint1,cor_joint2,cor_joint3,cor_joint4,cor_joint5,cor_joint6,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz
B,162,9.71000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000025403,1.053779721,1.724363089,0.000494584,-0.894391119,-1.570618391,-0.014448669,0.038610876,0.036855754,-0.023413647,-0.006149554,0.012761550,1.139987,-15.729619,7.125446,0.331029,-0.548773,0.070542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051598,1.810579,0.000000,0.001239,-0.001475,-0.001526,0.000539,0.000709,-0.000436,0.00121649,0.00257153,0.02589210,0.00556083,-0.01176638,0.00364020
B,163,9.72000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023667,1.053809285,1.724353790,0.000501650,-0.894380331,-1.570615172,-0.003908751,0.105596282,0.066341192,-0.050235350,-0.075601459,0.038152911,0.797140,-18.249271,7.763535,0.314649,-0.701971,0.087447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051249,1.810853,0.000000,0.001007,-0.006287,-0.007441,0.002131,0.001027,-0.000667,0.00031057,0.00903336,0.03435956,0.02125778,-0.01056495,-0.01040038
B,164,9.73000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023534,1.053889751,1.724331021,0.000515433,-0.894361019,-1.570609689,-0.005432207,0.050547376,0.045890842,-0.046433285,-0.103539959,0.033024311,0.411676,-20.704424,8.752304,0.374913,-0.794980,0.098352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051386,1.810898,0.000000,0.001572,-0.004591,-0.004431,0.001676,0.000806,-0.000358,0.00050766,-0.01086637,0.03407134,-0.01587883,-0.00815674,-0.00335951
B,165,9.74000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000024751,1.053901911,1.724327922,0.000515916,-0.894357264,-1.570609212,-0.033969473,0.078585543,0.056252614,-0.123309404,-0.054826204,0.115158319,-0.775350,-18.325243,7.638781,0.348899,-0.659696,0.085159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052242,1.809773,0.000000,0.004330,-0.006419,-0.003328,0.003068,0.002721,-0.001538,0.00512053,-0.00005904,0.03276701,0.00777547,-0.01416105,-0.00107706
B,166,9.75000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023089,1.053952694,1.724314213,0.000526179,-0.894345939,-1.570605755,-0.013421755,0.107785285,0.098374695,-0.062445402,-0.054963987,0.049397551,1.402749,-19.922888,8.367090,0.344534,-0.754246,0.090986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051426,1.810432,0.000000,0.003538,-0.007497,-0.006497,0.003064,0.002463,-0.001525,0.00098423,-0.00241186,0.03393118,0.01292153,-0.01469104,-0.01220279
B,167,9.76000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022754,1.053992867,1.724301815,0.000534597,-0.894334853,-1.570602536,-0.018086886,-0.011681151,-0.016299088,-0.045669578,-0.129338101,0.026556006,0.607916,-19.822029,8.276480,0.353655,-0.753858,0.092908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052031,1.810253,0.000000,-0.000505,-0.002224,-0.004432,0.000619,-0.000344,0.000335,-0.00509143,-0.00735601,0.02472374,-0.02371029,-0.00151749,-0.00002068
B,168,9.77000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020456,1.053975344,1.724310398,0.000530024,-0.894341290,-1.570604563,-0.025148053,0.062643848,0.063275330,-0.033485852,-0.023016144,0.021067683,1.316384,-17.012300,7.266985,0.299723,-0.603605,0.076226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051598,1.810295,0.000000,0.002842,-0.003943,-0.002920,0.001523,0.001488,-0.000848,0.00108178,-0.00040421,0.02735334,0.01100858,-0.01268914,0.01035082
B,169,9.78000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017924,1.053993821,1.724305987,0.000534702,-0.894334197,-1.570602298,-0.015595474,0.049543381,0.056526292,-0.048186421,-0.072548650,0.037623227,1.357131,-18.695312,7.897136,0.297066,-0.714106,0.088855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052053,1.810248,0.000000,0.001527,-0.004417,-0.004407,0.001538,0.000970,-0.000531,0.00375950,-0.00904978,0.03161668,-0.01340451,-0.01326164,0.00291270
B,170,9.79000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016809,1.053991437,1.724306941,0.000534942,-0.894333422,-1.570602179,-0.041995663,-0.067903377,-0.010017014,-0.025284486,-0.029954059,0.005173769,0.856039,-17.807377,7.553672,0.310039,-0.663501,0.082807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052010,1.810173,0.000000,-0.005258,-0.001966,-0.005413,0.000515,-0.001767,0.000659,-0.00411313,-0.00748900,0.00394497,-0.02109326,0.00818701,0.03524354
B,171,9.80000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000011829,1.053891778,1.724334478,0.000521701,-0.894351065,-1.570606947,0.019800648,-0.047704402,-0.085516535,-0.011380451,-0.189114928,0.006673463,2.230685,-13.624165,5.783460,0.182848,-0.494889,0.063532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051464,1.809811,0.000000,0.000341,-0.005395,-0.006764,0.002579,0.000408,-0.000315,0.00273035,-0.00479317,0.02875509,-0.03212122,0.00497566,0.00387718
B,172,9.81000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000014456,1.053887248,1.724336505,0.000518619,-0.894357443,-1.570608497,-0.024747636,0.027956154,0.021425905,-0.011426568,-0.064590164,-0.009116370,0.132623,-16.294943,7.347014,0.387727,-0.593014,0.072446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051441,1.811413,0.000000,0.001377,-0.000858,-0.001931,0.001000,0.000962,-0.000571,-0.00861825,0.00287060,0.02308632,0.00515512,-0.02032822,-0.00892347
B,173,9.82000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000013447,1.053899169,1.724335313,0.000518727,-0.894352973,-1.570607781,-0.012335977,0.045536287,0.061294124,-0.111705251,-0.016739912,0.110261589,0.443295,-17.831156,7.620110,0.296631,-0.664901,0.087099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051849,1.809514,0.000000,0.004930,-0.000972,-0.003428,0.000911,0.002694,-0.001624,0.00351874,-0.00632916,0.02736376,-0.00579565,-0.01953286,-0.02461085
B,174,9.83000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000013679,1.053905606,1.724330544,0.000523692,-0.894352198,-1.570606709,0.010074908,0.036023080,0.040968213,-0.006960715,-0.068468124,-0.017613953,1.399536,-17.902786,7.548366,0.344633,-0.672003,0.077818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051460,1.811082,0.000000,0.002599,-0.000182,-0.001937,0.000245,0.001252,-0.000705,-0.00761895,-0.00456591,0.02592291,-0.00599019,-0.01187284,-0.02557232
B,175,9.84000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016759,1.053915143,1.724326849,0.000522622,-0.894349754,-1.570606470,-0.005437680,0.093180306,0.080026701,-0.089216076,-0.002865952,0.086760901,-1.079054,-17.959047,7.610295,0.368749,-0.654126,0.085399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051521,1.810154,0.000000,-0.000050,-0.001961,-0.009147,0.000593,0.001393,-0.001285,0.00336194,0.00937672,0.02850503,0.02454548,-0.02086551,-0.02825840
B,176,9.85000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017843,1.053964615,1.724309444,0.000533911,-0.894335926,-1.570602298,0.010772676,0.046799246,0.051810257,-0.019497754,-0.079056583,0.012919912,0.344780,-19.871500,8.374067,0.372582,-0.776590,0.093713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051495,1.810578,0.000000,-0.000175,-0.002506,-0.001289,0.001026,-0.000154,0.000174,0.00163674,-0.00410805,0.02524458,-0.00290042,-0.00133719,-0.00438073
B,177,9.86000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018274,1.053970814,1.724308014,0.000534503,-0.894335449,-1.570601940,0.038022704,-0.004034076,-0.035370890,0.019999634,-0.120758876,-0.048056021,0.128273,-18.318882,7.649885,0.339217,-0.663405,0.082204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051949,1.811102,0.000000,0.000339,-0.003738,-0.002277,0.002502,0.000109,-0.000053,-0.00631065,-0.00049735,0.02947265,-0.01312263,0.02093133,-0.00238500
B,178,9.87000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022868,1.053972006,1.724304318,0.000533036,-0.894334435,-1.570601940,-0.051017236,0.073396243,0.070895195,-0.130992964,-0.038481466,0.123190783,-1.841418,-17.161179,7.605745,0.411376,-0.657298,0.085038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051552,1.810718,0.000000,0.007183,-0.003644,-0.014719,0.002718,0.005008,-0.003195,0.00636750,0.00626363,0.02310162,0.01900651,-0.04732576,-0.01421228
B,179,9.88000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019308,1.054005861,1.724298954,0.000538346,-0.894328892,-1.570600033,-0.013163458,-0.030029975,-0.065051854,-0.042673677,-0.099797077,0.031687800,2.185206,-19.605530,8.160349,0.302655,-0.717474,0.087507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051624,1.810043,0.000000,-0.002394,-0.002139,-0.001523,0.001300,-0.000862,0.000498,0.00264709,0.00102586,0.02918461,-0.01617647,0.00263302,0.01750404
B,180,9.89000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019695,1.053998232,1.724300265,0.000537061,-0.894330204,-1.570600152,-0.039671700,0.071895644,0.066052683,-0.070753127,-0.074685588,0.058885396,0.246848,-16.633148,7.502565,0.345282,-0.646604,0.080457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051651,1.809849,0.000000,0.004108,-0.007158,-0.003462,0.003142,0.002379,-0.001301,0.00562238,0.00056221,0.02819494,0.00547935,-0.01706694,0.01364066
B,181,9.90000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017076,1.054025412,1.724296689,0.000540700,-0.894326091,-1.570598602,-0.016876409,0.000926558,-0.021205092,-0.042207342,-0.086753875,0.035980828,1.681646,-19.466164,8.086061,0.304333,-0.708820,0.088149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051670,1.810182,0.000000,-0.000249,-0.001906,-0.001527,0.000941,-0.000021,0.000072,0.00497410,-0.00232394,0.03014461,-0.01168511,-0.01097873,0.00532936
B,182,9.91000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015744,1.054025531,1.724298239,0.000540765,-0.894326389,-1.570598722,-0.022039393,0.098587759,0.060228296,-0.025941717,-0.098840952,0.017233219,1.123213,-17.472345,7.657272,0.317156,-0.663201,0.081863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051334,1.810126,0.000000,0.004605,-0.009386,-0.005791,0.003529,0.001774,-0.000800,0.00795369,0.00758546,0.03468096,0.01610631,-0.00873457,0.02816622
B,183,9.92000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000014433,1.054080725,1.724285483,0.000548867,-0.894315064,-1.570595860,-0.003958342,-0.152744576,-0.130991712,-0.034274720,-0.103372633,0.029242380,1.052032,-20.138300,8.671377,0.338030,-0.773157,0.096385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051804,1.810035,0.000000,-0.003610,-0.013528,-0.017898,0.003740,-0.002453,0.001846,0.00661079,0.00012607,0.00176247,-0.03543174,-0.01294696,0.00118027
B,184,9.93000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000014773,1.053970337,1.724316716,0.000529547,-0.894342899,-1.570603728,-0.002546909,0.060263056,0.070369855,-0.025827296,0.023338284,0.023817420,0.490592,-12.310126,5.733107,0.294381,-0.426595,0.053559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051996,1.810215,0.000000,0.000474,-0.000923,-0.005393,-0.000005,0.000612,-0.000522,0.00268483,0.00566894,0.02257025,0.01713269,-0.01861276,-0.01004895
B,185,9.94000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000014993,1.053983808,1.724308848,0.000535705,-0.894335032,-1.570601225,0.008927966,0.125936523,0.088410869,-0.029442601,-0.082850613,0.012642324,0.578783,-18.473843,7.810621,0.333727,-0.721074,0.087471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051636,1.810488,0.000000,-0.002003,-0.007666,-0.012064,0.002105,-0.000079,-0.000192,-0.00265073,0.01261350,0.03265262,0.02946081,-0.01060593,-0.02070030
B,186,9.95000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018908,1.054061532,1.724286914,0.000545541,-0.894318223,-1.570597291,-0.004000909,0.038000859,0.034650732,-0.077238709,-0.046837043,0.075601108,-1.391216,-21.429224,8.989313,0.423344,-0.804764,0.102670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051739,1.809893,0.000000,0.001826,-0.001106,-0.001892,0.000469,0.001024,-0.000570,0.00850009,-0.00249080,0.02904298,-0.00399547,-0.01210910,-0.01149609
B,187,9.96000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019608,1.054063082,1.724284649,0.000547318,-0.894317091,-1.570596457,0.008126637,0.096436247,0.065520011,-0.047470361,-0.092650861,0.038165089,0.298372,-18.088654,7.748303,0.354654,-0.686539,0.083602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051762,1.810295,0.000000,-0.000059,-0.005880,-0.005344,0.002093,0.000208,-0.000095,0.00164578,0.00639857,0.03345148,0.01454650,-0.00757580,-0.01005082
B,188,9.97000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000021197,1.054107785,1.724270940,0.000554750,-0.894306779,-1.570593476,0.022009792,-0.205554515,-0.181571454,0.027955877,-0.137119368,-0.036755864,-0.251229,-20.200573,8.546627,0.390371,-0.769560,0.095326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051819,1.810182,0.000000,0.006627,-0.023193,-0.031778,0.007267,0.005201,-0.003708,-0.00039679,-0.00654101,-0.00146808,-0.04953374,0.01905056,0.01432470
B,189,9.98000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022617,1.053956628,1.724310398,0.000529965,-0.894341588,-1.570603490,-0.015754731,0.033959426,-0.002975598,-0.029435392,-0.118602112,0.005180294,-0.552112,-10.362766,5.066567,0.299723,-0.364498,0.046512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051590,1.810712,0.000000,0.000628,-0.002782,-0.000435,0.001553,0.000416,-0.000166,-0.00343596,0.00539872,0.03068638,-0.00053171,-0.00759667,0.00619423
B,190,9.99000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022667,1.053985715,1.724304318,0.000532404,-0.894334912,-1.570601940,0.018353797,0.049998127,0.029554162,-0.028432233,-0.077038653,0.010693939,-0.042537,-18.723837,8.066622,0.349252,-0.702687,0.090646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051563,1.809716,0.000000,-0.003125,-0.004214,-0.004822,0.001169,-0.001622,0.001056,-0.00636111,0.00634556,0.02428730,0.01291584,0.01983233,-0.01412438
B,191,10.00000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023713,1.054018497,1.724294305,0.000537977,-0.894328356,-1.570600033,-0.023485752,-0.016245762,-0.036576025,0.007879744,-0.113773488,-0.030776238,0.415456,-19.022554,8.187419,0.394906,-0.719451,0.087981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051626,1.811337,0.000000,-0.001618,-0.002159,-0.001137,0.001024,-0.000608,0.000309,-0.00759103,0.00136090,0.02594749,-0.01223225,-0.00587709,0.01591829
B,192,10.01000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000021716,1.053996921,1.724302173,0.000533550,-0.894332409,-1.570601583,0.009652301,0.099666290,0.082021564,0.049117148,-0.088381127,-0.077943884,0.709023,-16.419083,7.258651,0.293483,-0.621100,0.080314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052025,1.809932,0.000000,-0.003228,0.001150,-0.020472,-0.001601,-0.003641,0.002596,-0.01063431,0.00906410,0.02386353,0.02234102,0.04571791,0.02512610
B,193,10.02000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000021929,1.054036021,1.724291086,0.000538981,-0.894321442,-1.570599079,-0.011701379,0.107779190,0.067933984,-0.049168378,-0.102299385,0.028996943,-0.323593,-19.768356,8.317660,0.348624,-0.749790,0.097259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051657,1.809978,0.000000,0.001201,-0.007061,-0.008273,0.002273,0.000860,-0.000436,-0.00157286,0.01291987,0.03058803,0.02541165,-0.00556666,-0.00347500
B,194,10.03000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000021034,1.054106712,1.724276543,0.000547459,-0.894310594,-1.570596218,-0.003202923,-0.020518787,-0.070705064,-0.017016325,-0.115146637,-0.012558108,0.999774,-20.936852,8.951797,0.375908,-0.775776,0.096550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052210,1.810134,0.000000,-0.000621,-0.001735,0.000080,0.001529,-0.000177,0.000122,-0.00392640,0.01211345,0.02753068,-0.00666035,0.00772439,0.01351743
B,195,10.04000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000021585,1.054107666,1.724275589,0.000546561,-0.894310236,-1.570596218,0.039640885,-0.235842824,-0.210859090,0.016961060,-0.158274129,-0.036591288,0.025311,-17.236605,7.839033,0.363394,-0.677489,0.086993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051830,1.809773,0.000000,0.021620,-0.033252,-0.053562,0.008472,0.011159,-0.006972,-0.01219080,-0.01034371,0.00043830,-0.06694946,0.03137229,-0.01081506
B,196,10.05000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000024023,1.053941488,1.724318266,0.000519613,-0.894349277,-1.570606709,-0.018439125,0.030481940,0.054967057,0.000905141,-0.029826643,-0.010724246,-0.797197,-9.512146,4.788694,0.320278,-0.325984,0.041904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051525,1.811305,0.000000,0.000559,-0.003750,-0.003485,0.001218,0.000370,-0.000153,0.00250012,-0.00430651,0.02114875,-0.00191121,-0.02077130,0.01304397
B,197,10.06000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023004,1.053930283,1.724322438,0.000517975,-0.894349277,-1.570606709,-0.023415221,0.078995451,0.054118238,-0.091629490,-0.027472630,0.088072896,-0.017735,-17.419630,7.282817,0.294269,-0.635720,0.082084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051464,1.809774,0.000000,0.003393,-0.003720,-0.007019,0.001161,0.002258,-0.001463,0.00954469,0.01088121,0.02882706,0.02190495,-0.01903023,-0.00396663
B,198,10.07000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022220,1.053979874,1.724306703,0.000529252,-0.894336402,-1.570602417,0.007676976,0.069411740,0.055039134,-0.048201118,-0.083979398,0.037612632,0.963331,-19.743343,8.403650,0.354390,-0.770927,0.093133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051613,1.810220,0.000000,-0.000126,-0.002358,-0.003032,0.001043,0.000432,-0.000301,-0.00093223,0.00293175,0.02723022,0.00999269,-0.01009243,-0.02417008
B,199,10.08000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023245,1.054017425,1.724296927,0.000534848,-0.894330144,-1.570600629,0.011707938,-0.034165509,-0.052741442,0.002956559,-0.106864750,-0.013604419,0.169432,-19.530628,8.256223,0.386016,-0.718985,0.088355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051630,1.810560,0.000000,0.000489,-0.001980,-0.003900,0.000591,0.000265,-0.000196,0.00205513,-0.00301945,0.02794018,-0.02227720,-0.00471195,0.00054131
B,200,10.09000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000025212,1.053988934,1.724302173,0.000530355,-0.894335866,-1.570602179,0.036807418,-0.148063332,-0.078679048,0.019884951,-0.063515171,-0.020437388,-0.841518,-15.860719,7.146433,0.362533,-0.607265,0.076807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052021,1.810219,0.000000,0.011269,-0.011876,-0.025805,0.001882,0.004424,-0.002273,0.00201037,-0.01761652,0.00128007,-0.05265118,0.00333329,-0.01971585
B,201,10.10000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000027212,1.053833246,1.724338770,0.000507875,-0.894365907,-1.570610642,0.019403357,0.060175642,0.077651180,-0.033746138,-0.003065640,0.056207024,-1.358470,-10.772263,4.768085,0.286280,-0.373720,0.049030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051723,1.809688,0.000000,-0.004985,0.002894,-0.012381,-0.002401,-0.001573,0.000545,0.00811782,0.00726705,0.01189843,0.02715275,-0.02785353,-0.02752306
B,202,10.11000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000028348,1.053849816,1.724330187,0.000515359,-0.894361615,-1.570608854,-0.006340690,0.063197866,0.068387665,0.019855654,-0.029308807,-0.017750904,-0.085828,-18.347157,7.627077,0.368126,-0.692101,0.080385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051371,1.811517,0.000000,0.002768,-0.003874,-0.010679,0.000093,0.001403,-0.000859,0.01296355,0.00328213,0.02102675,0.01709998,-0.03055507,0.00573543
B,203,10.12000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000027701,1.053876996,1.724323988,0.000519156,-0.894353628,-1.570607066,-0.025230451,0.099434331,0.079522908,-0.082019605,-0.003957093,0.091652595,-0.366394,-18.820967,7.832613,0.321780,-0.697964,0.089122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051746,1.810246,0.000000,0.006320,-0.005634,-0.014875,0.000924,0.003816,-0.002556,0.01649642,0.01083412,0.02840314,0.02964146,-0.03053697,-0.00044414
B,204,10.13000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000025933,1.053939939,1.724306107,0.000532641,-0.894337356,-1.570601821,0.028745182,-0.103171349,-0.069240242,0.018784070,-0.065503389,-0.021918911,1.097785,-20.245186,8.547970,0.344612,-0.794949,0.094969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051472,1.810841,0.000000,0.004209,-0.007936,-0.005716,0.003082,0.002095,-0.001166,0.00145846,-0.00092031,0.00083510,-0.01778175,0.00545387,-0.01111118
B,205,10.14000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000028557,1.053853154,1.724327564,0.000518018,-0.894357860,-1.570607424,0.044050124,0.006416887,-0.030562591,0.028012700,-0.094110072,-0.030115264,-1.247788,-13.185218,5.931818,0.343126,-0.469210,0.059057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051733,1.811414,0.000000,0.000839,-0.002253,0.000167,0.001452,0.000421,-0.000327,0.00506042,0.00874188,0.02648576,-0.00139572,-0.00063653,-0.01559046
B,206,10.15000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000032992,1.053875685,1.724317908,0.000520994,-0.894352257,-1.570606589,0.008855729,-0.144716099,-0.130431771,-0.009291638,-0.110155433,-0.010583082,-2.327802,-17.656687,7.796779,0.425641,-0.686491,0.087026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051319,1.810228,0.000000,0.005377,-0.011733,-0.017809,0.003162,0.003275,-0.002208,-0.00957177,-0.00195845,0.00284242,-0.03238761,0.02302942,0.00267384
B,207,10.16000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000033156,1.053791881,1.724342704,0.000505131,-0.894373953,-1.570612669,-0.002816952,0.009266777,0.018366262,-0.010405673,-0.010801904,0.010698301,-0.366659,-12.704330,5.867076,0.319501,-0.444693,0.057319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051559,1.811301,0.000000,0.000170,-0.000603,-0.002837,-0.000224,0.000087,-0.000042,0.00956549,-0.00094186,0.02236222,-0.00244620,-0.01823499,0.00281883
