step,t,base_x,base_y,base_z,base_yaw_deg,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6
220,12.69000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586606,0.000450164,-0.894472539,-1.570633411,0.000096798,-0.015480383,0.006049498,-0.004336657,-0.005925590,-0.001679139,0.000007,-14.337641,6.113513,0.274909,-0.536148,0.067335
221,12.70000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586606,0.000450159,-0.894472420,-1.570633173,0.000096967,-0.015480984,0.006046957,-0.004332850,-0.005929661,-0.001681123,0.000011,-14.337549,6.113451,0.274910,-0.536140,0.067335
222,12.71000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586606,0.000450163,-0.894472539,-1.570633173,0.000096792,-0.015480764,0.006049380,-0.004336496,-0.005916462,-0.001674239,0.000007,-14.337617,6.113501,0.274909,-0.536147,0.067335
223,12.72000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586606,0.000450159,-0.894472539,-1.570632935,0.000096939,-0.015480967,0.006047362,-0.004333566,-0.005940876,-0.001687300,0.000011,-14.337555,6.113456,0.274910,-0.536141,0.067335
224,12.73000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450154,-0.894472420,-1.570632696,0.000096920,-0.015480988,0.006047224,-0.004333772,-0.005908551,-0.001670038,0.000008,-14.337552,6.113460,0.274909,-0.536141,0.067335
225,12.74000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450160,-0.894472539,-1.570633292,0.000096762,-0.015480269,0.006049681,-0.004337403,-0.005932814,-0.001683395,0.000008,-14.337616,6.113503,0.274909,-0.536147,0.067335
226,12.75000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450155,-0.894472361,-1.570633054,0.000096965,-0.015480615,0.006046866,-0.004332995,-0.005914276,-0.001672935,0.000011,-14.337513,6.113430,0.274910,-0.536138,0.067335
227,12.76000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450159,-0.894472480,-1.570633054,0.000096804,-0.015480401,0.006049265,-0.004336501,-0.005925589,-0.001679255,0.000007,-14.337628,6.113509,0.274909,-0.536148,0.067335
228,12.77000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450155,-0.894472420,-1.570632815,0.000096918,-0.015480911,0.006047416,-0.004333763,-0.005927568,-0.001680184,0.000010,-14.337557,6.113457,0.274910,-0.536141,0.067335
229,12.78000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450158,-0.894472599,-1.570632696,0.000096755,-0.015480582,0.006049368,-0.004336870,-0.005912447,-0.001672277,0.000007,-14.337598,6.113492,0.274909,-0.536145,0.067335
230,12.79000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450155,-0.894472539,-1.570632577,0.000096914,-0.015480973,0.006047319,-0.004333937,-0.005934243,-0.001684015,0.000012,-14.337563,6.113459,0.274910,-0.536141,0.067335
231,12.80000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450149,-0.894472420,-1.570632458,0.000096924,-0.015480872,0.006046725,-0.004333339,-0.005917482,-0.001675003,0.000009,-14.337547,6.113455,0.274910,-0.536141,0.067335
232,12.81000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450156,-0.894472539,-1.570633292,0.000096755,-0.015480326,0.006049635,-0.004337589,-0.005929398,-0.001681658,0.000008,-14.337629,6.113511,0.274909,-0.536148,0.067335
233,12.82000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450151,-0.894472361,-1.570633054,0.000096955,-0.015480506,0.006046928,-0.004333086,-0.005915085,-0.001673387,0.000011,-14.337508,6.113431,0.274910,-0.536138,0.067335
234,12.83000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450154,-0.894472480,-1.570632935,0.000096833,-0.015480394,0.006048783,-0.004335791,-0.005928373,-0.001680719,0.000008,-14.337624,6.113504,0.274910,-0.536147,0.067335
235,12.84000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450151,-0.894472420,-1.570632815,0.000096923,-0.015480994,0.006047382,-0.004333786,-0.005931697,-0.001682460,0.000010,-14.337574,6.113467,0.274910,-0.536142,0.067335
236,12.85000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450154,-0.894472539,-1.570632696,0.000096773,-0.015480639,0.006049088,-0.004336440,-0.005911863,-0.001671928,0.000006,-14.337584,6.113484,0.274909,-0.536144,0.067335
237,12.86000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586606,0.000450151,-0.894472539,-1.570632577,0.000096901,-0.015480896,0.006047460,-0.004334104,-0.005938842,-0.001686492,0.000011,-14.337564,6.113463,0.274910,-0.536142,0.067335
238,12.87000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450156,-0.894472718,-1.570632935,0.000096774,-0.015480848,0.006049099,-0.004336759,-0.005908815,-0.001670479,0.000008,-14.337595,6.113487,0.274909,-0.536145,0.067335
239,12.88000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450153,-0.894472659,-1.570632696,0.000096918,-0.015480533,0.006047382,-0.004334083,-0.005929306,-0.001681314,0.000011,-14.337532,6.113448,0.274909,-0.536140,0.067335
240,12.89000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450158,-0.894472837,-1.570633292,0.000096743,-0.015480237,0.006049504,-0.004337419,-0.005908188,-0.001670177,0.000007,-14.337603,6.113491,0.274909,-0.536145,0.067335
241,12.90000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450157,-0.894472897,-1.570633173,0.000096869,-0.015480390,0.006048164,-0.004334939,-0.005926144,-0.001679496,0.000011,-14.337566,6.113463,0.274910,-0.536142,0.067335
242,12.91000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450160,-0.894473016,-1.570633054,0.000094864,-0.015486553,0.006074284,-0.004381427,-0.004423493,-0.000871913,0.000009,-14.337573,6.113468,0.274910,-0.536142,0.067335
243,12.92000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450151,-0.894472718,-1.570632696,0.000094997,-0.015486816,0.006072166,-0.004378660,-0.004419159,-0.000869527,0.000011,-14.337536,6.113446,0.274910,-0.536139,0.067335
244,12.93000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450150,-0.894472718,-1.570632458,0.000096785,-0.015480463,0.006048890,-0.004336642,-0.005897425,-0.001664348,0.000007,-14.337626,6.113507,0.274909,-0.536148,0.067335
245,12.94000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450150,-0.894472718,-1.570632935,0.000096899,-0.015480629,0.006047534,-0.004334667,-0.005937617,-0.001686052,0.000011,-14.337578,6.113471,0.274910,-0.536142,0.067335
246,12.95000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450156,-0.894472957,-1.570632815,0.000094786,-0.015486376,0.006075266,-0.004383009,-0.004425191,-0.000872955,0.000007,-14.337585,6.113482,0.274910,-0.536144,0.067335
247,12.96000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450146,-0.894472718,-1.570632458,0.000097022,-0.015480658,0.006045672,-0.004331766,-0.005940787,-0.001687519,0.000012,-14.337525,6.113440,0.274910,-0.536138,0.067335
248,12.97000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450147,-0.894472778,-1.570632339,0.000094843,-0.015486577,0.006074136,-0.004381892,-0.004422033,-0.000871452,0.000008,-14.337604,6.113494,0.274910,-0.536145,0.067335
249,12.98000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450139,-0.894472659,-1.570632100,0.000094953,-0.015486836,0.006072495,-0.004379664,-0.004420378,-0.000870541,0.000010,-14.337545,6.113454,0.274910,-0.536140,0.067335
250,12.99000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450138,-0.894472659,-1.570632100,0.000094837,-0.015486559,0.006074070,-0.004382015,-0.004422031,-0.000871635,0.000008,-14.337602,6.113492,0.274909,-0.536145,0.067335
251,13.00000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450130,-0.894472480,-1.570631742,0.000094965,-0.015486784,0.006072146,-0.004379233,-0.004421733,-0.000871342,0.000010,-14.337538,6.113447,0.274910,-0.536140,0.067335
252,13.01000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450129,-0.894472420,-1.570631862,0.000094821,-0.015486514,0.006074002,-0.004382196,-0.004422917,-0.000872243,0.000007,-14.337606,6.113495,0.274909,-0.536146,0.067335
253,13.02000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450120,-0.894472182,-1.570631623,0.000094970,-0.015486825,0.006071979,-0.004379122,-0.004421511,-0.000871269,0.000011,-14.337543,6.113450,0.274910,-0.536140,0.067335
254,13.03000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450120,-0.894472122,-1.570631981,0.000096765,-0.015480350,0.006048640,-0.004336824,-0.005907593,-0.001670265,0.000006,-14.337616,6.113506,0.274909,-0.536147,0.067335
255,13.04000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450120,-0.894472063,-1.570632100,0.000096917,-0.015480621,0.006047013,-0.004333933,-0.005946955,-0.001691133,0.000011,-14.337573,6.113469,0.274910,-0.536143,0.067335
256,13.05000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586606,0.000450125,-0.894472182,-1.570632577,0.000096775,-0.015480313,0.006049059,-0.004336897,-0.005921894,-0.001677681,0.000008,-14.337593,6.113487,0.274909,-0.536145,0.067335
257,13.06000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586606,0.000450124,-0.894472182,-1.570632577,0.000096915,-0.015481064,0.006047250,-0.004333710,-0.005936787,-0.001685294,0.000011,-14.337582,6.113470,0.274911,-0.536142,0.067335
258,13.07000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586606,0.000450129,-0.894472301,-1.570632815,0.000096794,-0.015480785,0.006048926,-0.004336261,-0.005919116,-0.001675893,0.000008,-14.337591,6.113486,0.274910,-0.536145,0.067335
259,13.08000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586606,0.000450127,-0.894472301,-1.570632696,0.000094853,-0.015487023,0.006074306,-0.004381452,-0.004420011,-0.000870015,0.000010,-14.337557,6.113461,0.274910,-0.536142,0.067335
260,13.09000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586606,0.000450129,-0.894472301,-1.570632339,0.000096770,-0.015480639,0.006049062,-0.004336386,-0.005910290,-0.001671112,0.000007,-14.337585,6.113482,0.274909,-0.536144,0.067335
261,13.10000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450129,-0.894472301,-1.570632339,0.000094853,-0.015487206,0.006074222,-0.004381769,-0.004419342,-0.000869911,0.000012,-14.337576,6.113468,0.274910,-0.536142,0.067335
262,13.11000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450134,-0.894472420,-1.570632815,0.000096774,-0.015480598,0.006049242,-0.004337183,-0.005907277,-0.001669759,0.000008,-14.337580,6.113477,0.274909,-0.536144,0.067335
263,13.12000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021212,1.051750183,1.724586725,0.000450133,-0.894472420,-1.570632696,0.000096908,-0.015480552,0.006047571,-0.004334262,-0.005931417,-0.001682425,0.000010,-14.337551,6.113457,0.274910,-0.536141,0.067335
264,13.13000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450140,-0.894472659,-1.570633054,0.000096770,-0.015480411,0.006049405,-0.004337135,-0.005909961,-0.001671047,0.000008,-14.337601,6.113492,0.274909,-0.536145,0.067335
265,13.14000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450151,-0.894472837,-1.570633888,0.000096682,-0.015480101,0.006050844,-0.004338962,-0.005925949,-0.001679635,0.000008,-14.337608,6.113496,0.274909,-0.536146,0.067335
266,13.15000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450154,-0.894472957,-1.570633769,0.000094877,-0.015486516,0.006074450,-0.004381061,-0.004424247,-0.000871904,0.000011,-14.337526,6.113438,0.274911,-0.536139,0.067335
267,13.16000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450143,-0.894472539,-1.570633411,0.000095073,-0.015486943,0.006071549,-0.004377088,-0.004421530,-0.000870362,0.000012,-14.337525,6.113437,0.274910,-0.536138,0.067335
268,13.17000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450143,-0.894472539,-1.570633054,0.000096815,-0.015480362,0.006048930,-0.004335803,-0.005904746,-0.001667827,0.000005,-14.337632,6.113513,0.274909,-0.536149,0.067335
269,13.18000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450142,-0.894472480,-1.570632935,0.000096934,-0.015480625,0.006047400,-0.004333777,-0.005940269,-0.001687097,0.000011,-14.337574,6.113469,0.274910,-0.536142,0.067335
270,13.19000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450148,-0.894472659,-1.570632815,0.000096758,-0.015480400,0.006049564,-0.004337219,-0.005898590,-0.001664832,0.000007,-14.337591,6.113486,0.274910,-0.536145,0.067335
271,13.20000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450155,-0.894472718,-1.570633411,0.000096731,-0.015480170,0.006049988,-0.004337942,-0.005922386,-0.001677792,0.000009,-14.337589,6.113482,0.274909,-0.536144,0.067335
272,13.21000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450161,-0.894472897,-1.570633292,0.000096758,-0.015480154,0.006049626,-0.004336989,-0.005910369,-0.001670980,0.000009,-14.337564,6.113466,0.274910,-0.536142,0.067335
273,13.22000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450159,-0.894472837,-1.570633173,0.000096886,-0.015480436,0.006047811,-0.004334480,-0.005915449,-0.001673728,0.000011,-14.337549,6.113454,0.274910,-0.536140,0.067335
274,13.23000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450163,-0.894472957,-1.570632935,0.000096785,-0.015480351,0.006049125,-0.004336536,-0.005904622,-0.001668007,0.000008,-14.337597,6.113487,0.274910,-0.536145,0.067335
275,13.24000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450163,-0.894472957,-1.570632935,0.000096860,-0.015480490,0.006048130,-0.004335303,-0.005921565,-0.001677241,0.000011,-14.337573,6.113467,0.274910,-0.536142,0.067335
276,13.25000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450166,-0.894472957,-1.570632815,0.000096802,-0.015480379,0.006048722,-0.004336197,-0.005904928,-0.001668310,0.000008,-14.337576,6.113473,0.274910,-0.536143,0.067335
277,13.26000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450166,-0.894473016,-1.570633054,0.000096836,-0.015480459,0.006048361,-0.004335809,-0.005916143,-0.001674412,0.000010,-14.337580,6.113475,0.274910,-0.536143,0.067335
278,13.27000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450169,-0.894473076,-1.570632935,0.000096808,-0.015480377,0.006048704,-0.004336075,-0.005905145,-0.001668395,0.000008,-14.337574,6.113474,0.274910,-0.536143,0.067335
279,13.28000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450169,-0.894473135,-1.570632815,0.000096851,-0.015480508,0.006048013,-0.004335214,-0.005904408,-0.001668034,0.000010,-14.337564,6.113465,0.274910,-0.536142,0.067335
280,13.29000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450172,-0.894473195,-1.570633411,0.000096763,-0.015480155,0.006049088,-0.004336884,-0.005912825,-0.001672751,0.000008,-14.337590,6.113485,0.274909,-0.536145,0.067335
281,13.30000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450172,-0.894473195,-1.570633173,0.000094923,-0.015486790,0.006073585,-0.004380421,-0.004421521,-0.000870783,0.000012,-14.337566,6.113462,0.274910,-0.536141,0.067335
282,13.31000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450168,-0.894473076,-1.570633054,0.000096950,-0.015480401,0.006046873,-0.004333228,-0.005947804,-0.001691236,0.000009,-14.337570,6.113471,0.274909,-0.536143,0.067335
283,13.32000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450162,-0.894472897,-1.570632815,0.000094937,-0.015486646,0.006073105,-0.004380032,-0.004419000,-0.000869572,0.000010,-14.337563,6.113465,0.274910,-0.536142,0.067335
284,13.33000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750183,1.724586725,0.000450158,-0.894472837,-1.570632577,0.000094920,-0.015486729,0.006073223,-0.004380318,-0.004421530,-0.000870992,0.000009,-14.337584,6.113479,0.274910,-0.536144,0.067335
285,13.34000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450151,-0.894472599,-1.570632339,0.000094960,-0.015486793,0.006072470,-0.004379455,-0.004420890,-0.000870720,0.000010,-14.337557,6.113462,0.274910,-0.536142,0.067335
286,13.35000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586725,0.000450148,-0.894472599,-1.570632100,0.000094848,-0.015486591,0.006074056,-0.004381791,-0.004423084,-0.000872054,0.000008,-14.337605,6.113495,0.274910,-0.536146,0.067335
287,13.36000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450141,-0.894472361,-1.570631981,0.000094918,-0.015486712,0.006072924,-0.004380405,-0.004418230,-0.000869517,0.000010,-14.337551,6.113456,0.274909,-0.536141,0.067335
288,13.37000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450137,-0.894472241,-1.570631742,0.000096851,-0.015480071,0.006047650,-0.004335355,-0.005903901,-0.001668119,0.000008,-14.337564,6.113473,0.274909,-0.536143,0.067335
289,13.38000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450141,-0.894472301,-1.570632458,0.000096836,-0.015479994,0.006048163,-0.004336031,-0.005945486,-0.001690637,0.000010,-14.337614,6.113494,0.274910,-0.536145,0.067335
290,13.39000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450141,-0.894472301,-1.570632339,0.000096872,-0.015480047,0.006047605,-0.004334803,-0.005906962,-0.001669448,0.000009,-14.337542,6.113453,0.274910,-0.536141,0.067335
291,13.40000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450143,-0.894472301,-1.570632458,0.000096873,-0.015480049,0.006047883,-0.004335159,-0.005933904,-0.001684045,0.000010,-14.337601,6.113487,0.274910,-0.536145,0.067335
292,13.41000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450144,-0.894472182,-1.570632339,0.000096881,-0.015480027,0.006047611,-0.004334837,-0.005915010,-0.001673801,0.000009,-14.337557,6.113461,0.274910,-0.536142,0.067335
293,13.42000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450145,-0.894472241,-1.570632696,0.000096866,-0.015480022,0.006048081,-0.004335369,-0.005944018,-0.001689478,0.000009,-14.337605,6.113492,0.274910,-0.536145,0.067335
294,13.43000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450145,-0.894472241,-1.570632577,0.000096890,-0.015480052,0.006047488,-0.004334436,-0.005907468,-0.001669572,0.000009,-14.337540,6.113452,0.274910,-0.536140,0.067335
295,13.44000,0.00000000,0.00000000,0.00000000,0.0000000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750183,1.724586844,0.000450146,-0.894472241,-1.570632577,0.000096872,-0.015480042,0.006048078,-0.004335256,-0.005937150,-0.001685662,0.000010,-14.337612,6.113493,0.274910,-0.536145,0.067335
